,0
4098,0
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,0
4116,0
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,0
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4170,0
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,0
4184,0
4185,0
4186,0
4187,0
4188,0
4189,0
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,0
4210,0
4211,0
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0.231907791976682
4285,0
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,1.7122457405756
4297,2.10721794711336
4298,2.05055164444019
4299,0.304184386154801
4300,0
4301,0.516559900954
4302,0.155664960524308
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0.308542881438829
4309,1.90226178875195
4310,0.881975890058476
4311,0
4312,0.0727584370968699
4313,1.43382165936471
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0.94964234609474
4321,0.190884539843671
4322,3.46149709070285
4323,2.8636783843638
4324,0.474497904811659
4325,0.482740674677093
4326,0.390827750133666
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0.260262914365977
4333,1.72618916285583
4334,2.14392139655708
4335,6.1955984442605
4336,0.496760072562225
4337,0.554277942299055
4338,0.284871002030604
4339,0
4340,0
4341,0
4342,0
4343,0
4344,1.9792001383951
4345,0.287832237566547
4346,1.65691596290582
4347,0.491829446019552
4348,0.384130056877985
4349,0.580649054793044
4350,0.223482234241161
4351,0
4352,0
4353,0
4354,0
4355,0
4356,1.9261283032515
4357,4.35343403991204
4358,2.93835321911304
4359,1.63644005519208
4360,0.111288298726999
4361,0.367061812803623
4362,0.0394707458394116
4363,0
4364,0
4365,0
4366,0
4367,0
4368,2.26617157468617
4369,4.45038680169563
4370,5.31695486729268
4371,0.958929910893818
4372,0
4373,0.564844438338038
4374,0.656948930201751
4375,0
4376,0
4377,0
4378,0
4379,1.16434863778046
4380,3.40149287947401
4381,3.18362165877664
4382,4.3313698978482
4383,0.483634628376456
4384,0
4385,1.24564044820087
4386,2.35042387362027
4387,0
4388,0
4389,0
4390,0
4391,0
4392,0.919184008007925
4393,0.974681259825946
4394,6.5447033070632
4395,0.105350138597946
4396,0
4397,0.321143884788564
4398,0.320245427312635
4399,0
4400,0
4401,0
4402,0
4403,0
4404,3.61159485416455
4405,3.16291787816038
4406,5.13045102438186
4407,0.0383027554705399
4408,0.253257712102916
4409,0.228668343015999
4410,0.0689807206669096
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0.70091295990627
4417,7.62361683810179
4418,3.10866269797404
4419,5.18075389462961
4420,0.24095791308708
4421,0.174333600059196
4422,0.576949058713319
4423,0
4424,0
4425,0
4426,0
4427,0
4428,5.35477113935374
4429,3.5679465569462
4430,0.616998072223936
4431,0.499572056556968
4432,0.50327426249793
4433,2.22410437805175
4434,0.281524048590173
4435,0
4436,0
4437,0
4438,0
4439,0
4440,3.00272213292301
4441,1.80348308552245
4442,1.20572091277432
4443,0.0188418898585251
4444,0
4445,0.0660855297947209
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,1.33878339949565
4453,2.65225722141629
4454,5.86614457488512
4455,0.297023297175878
4456,0.39627980419205
4457,0
4458,0.0405918000400867
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0.673920235011179
4465,1.23425915416495
4466,0.481961436553816
4467,0.344477663655882
4468,0.0778900301089005
4469,0.143827121220412
4470,0.26193284240566
4471,0
4472,0
4473,0
4474,0
4475,0
4476,1.47154457486793
4477,2.34680656455078
4478,3.11293459542425
4479,0.427937095294048
4480,0.465203000761062
4481,0.582270062923154
4482,0.130506534668306
4483,0
4484,0
4485,0
4486,0
4487,0
4488,6.14675432129114
4489,2.35462007790561
4490,0.435346363888166
4491,1.5036938816994
4492,0.439690546883114
4493,2.59439577849296
4494,0.905661595029108
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,0.406360001857844
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0.283097598420285
4513,2.73380105128563
4514,0.839554487004243
4515,0.559517140622147
4516,0.536163813830684
4517,0.154799756210284
4518,0.315942586915549
4519,0
4520,0
4521,0
4522,0
4523,0
4524,2.63292105910534
4525,4.08177634725184
4526,1.97092813881054
4527,0.452142086393254
4528,0.280801591139509
4529,0.861934516226887
4530,0
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0.572787040568125
4537,2.86367793087251
4538,0
4539,0.428536710391856
4540,0.101772785778036
4541,0.149948947583735
4542,0
4543,0
4544,0
4545,0
4546,0
4547,0
4548,0.445088728918784
4549,4.73734141172581
4550,2.70424136046656
4551,0.353755695017382
4552,0.185322668445117
4553,0
4554,4.77587260032322
4555,0
4556,0
4557,0
4558,0
4559,0
4560,2.58472025963787
4561,0.095224882959386
4562,7.08819210542075
4563,0.403636743088873
4564,1.22578437390881
4565,1.0418400908785
4566,1.8222322955439
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0.456033069373145
4573,0.0614630264451945
4574,0.0964370084760236
4575,0
4576,0.582897535933313
4577,0.568487018429979
4578,7.39301033860918
4579,0
4580,0
4581,0
4582,0
4583,0
4584,1.38607373633025
4585,3.99523905125878
4586,1.16763782270412
4587,2.67817642729608
4588,0.687817500313939
4589,2.56676221202343
4590,0.168474412821892
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0.318640655183269
4597,0.446306155165831
4598,0
4599,0.212051011021843
4600,0.276235900843646
4601,0
4602,0.364028571302649
4603,0
4604,0
4605,0
4606,0
4607,0
4608,1.88112487299894
4609,2.46098676095518
4610,1.01643380833508
4611,0.371409112628529
4612,0.106176850387071
4613,0
4614,0.702171627515227
4615,0
4616,0
4617,0
4618,0
4619,0
4620,1.66624270996884
4621,2.86468701569811
4622,4.83466452063945
4623,0.463706456563587
4624,0.937566141647217
4625,0.0384735058111939
4626,0.57027368209462
4627,0
4628,0
4629,0
4630,0
4631,0.440686945263086
4632,0.0519369820660177
4633,7.45515641479585
4634,2.10781810897274
4635,1.19782520136796
4636,0.475625894539208
4637,0.0585365465095228
4638,0.239271431473786
4639,0
4640,0
4641,0
4642,0
4643,0
4644,1.20626221149309
4645,2.49545334248177
4646,0
4647,0.241891613374237
4648,0.314868611420502
4649,0
4650,0.13202116996838
4651,0
4652,0
4653,0
4654,0
4655,0.0527593014506384
4656,1.02033824833017
4657,2.99773229347083
4658,1.82682055074756
4659,0.633868587755789
4660,2.49351050517872
4661,0.417026850483907
4662,0
4663,0
4664,0
4665,0
4666,0
4667,0
4668,0.37493814078424
4669,4.96801717528264
4670,1.65170161502118
4671,0.222684524270099
4672,2.06209705474361
4673,2.5557285286888
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,2.48326745664831
4681,5.87675775309191
4682,5.73049756787391
4683,2.58573393437371
4684,0.00847574246153399
4685,0.45512668741126
4686,0.564534408443156
4687,0
4688,0
4689,0
4690,0
4691,0
4692,2.3483202440227
4693,1.7346495302946
4694,3.89020101512787
4695,0
4696,0.345542375592846
4697,0.523747773065154
4698,0
4699,0
4700,0
4701,0
4702,0
4703,0
4704,2.37786306929281
4705,2.41462360320818
4706,1.50320381204966
4707,2.30003101510825
4708,2.22035832288062
4709,2.94767498739089
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,2.85457313138341
4717,1.78471989846024
4718,3.66272443335963
4719,1.64138362922293
4720,0.373422676566787
4721,0.411916963974822
4722,0
4723,0
4724,0
4725,0
4726,0
4727,0
4728,2.15700584133421
4729,0.621015436320899
4730,4.42400141551806
4731,2.20998844564513
4732,0.820308744656278
4733,2.50243794948384
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,0.266395073849106
4741,7.27038618362335
4742,1.55004985608284
4743,1.61474719826835
4744,0.325283593340745
4745,0.765455505122002
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,2.79199333421396
4753,4.59629733670328
4754,1.56270522627348
4755,1.36712149888205
4756,0.745871123094524
4757,1.50208094557558
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,1.08709636085921
4765,0.603548600766463
4766,1.22737570790605
4767,2.09995504487267
4768,0.663108118952056
4769,1.3209190977886
4770,0.905320025221177
4771,0
4772,0
4773,0
4774,0
4775,0
4776,2.03067247089149
4777,4.70695583712252
4778,2.45883127505471
4779,0.503776125505207
4780,0.300958898485082
4781,0
4782,0.126238025522071
4783,0
4784,0
4785,0
4786,0
4787,0.241227777279206
4788,3.77238453519252
4789,0.299986022467294
4790,2.95382980033688
4791,2.33632666095097
4792,2.29774664999296
4793,2.08279094247176
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,3.27924054634448
4801,1.94245498647742
4802,0.420946151936358
4803,0.194346876486599
4804,0.146461123929663
4805,0.281844299578104
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0.110483047870682
4812,1.62465466670134
4813,1.5803375500191
4814,0.0750941601187594
4815,0.368445751695822
4816,0.25971122548353
4817,0.374566925504569
4818,0
4819,0
4820,0
4821,0
4822,0
4823,0
4824,2.31237965252937
4825,5.53680540449478
4826,5.21991068646779
4827,0.632035294981945
4828,0
4829,0.0243809446710826
4830,0.0243239730890801
4831,0
4832,0
4833,0
4834,0
4835,0
4836,1.98256891220767
4837,2.66450182031238
4838,5.15870788602197
4839,0.829167746772225
4840,0.14491905005319
4841,0.122586853313234
4842,6.73744096561411
4843,0
4844,0
4845,0
4846,0
4847,0
4848,1.61738060769622
4849,4.05818274169908
4850,2.42770688773581
4851,0.241624884304358
4852,0
4853,0.52368146897365
4854,0
4855,0
4856,0
4857,0
4858,0
4859,1.19233242586223
4860,2.15456962034891
4861,2.43277099579568
4862,0.329799519388825
4863,2.07078993611908
4864,1.47645905599413
4865,0.465774405952281
4866,6.95004018738842
4867,0
4868,0
4869,0
4870,0
4871,0
4872,3.8728882915207
4873,1.6547431238307
4874,5.97510508174294
4875,1.58042372978311
4876,2.76210091239214
4877,1.82019921287736
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,2.52499280530566
4885,0.977523894471058
4886,3.46416473833445
4887,0.828488141525364
4888,0.0222703079983783
4889,0.0759401322276183
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0.249260632569813
4896,1.05610640841946
4897,1.75503923312212
4898,0.575990181932558
4899,1.2816247966708
4900,0.174444012633114
4901,0.511126674176548
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,3.86517231251509
4909,0.562418209459241
4910,2.04104285765968
4911,2.50239557279723
4912,0.238061153048252
4913,0.566555770349711
4914,2.68697208581964
4915,0
4916,0
4917,0
4918,0
4919,0
4920,2.47088256781289
4921,0.128521546957901
4922,5.7069670929141
4923,10.6169979896276
4924,1.95315390295554
4925,0.720250951905004
4926,1.47772627881131
4927,0
4928,0
4929,0
4930,0
4931,1.07946062224071
4932,3.60722920406096
4933,0.584314767335049
4934,1.18928279431256
4935,0.273474062662649
4936,0.0325476401571418
4937,0.110517995291283
4938,0.410657223587582
4939,0.304775814545659
4940,0
4941,0
4942,0
4943,0
4944,0.552105728577026
4945,6.47429357360134
4946,0.411893583459112
4947,0
4948,0.0654299880828919
4949,0.0596864108461441
4950,4.1077687952831
4951,0
4952,0
4953,0
4954,0
4955,0
4956,3.55750441075494
4957,0.188143940868822
4958,1.47109956039604
4959,0.530813085764656
4960,0.321641454665608
4961,0.300977122234272
4962,2.50506955417504
4963,0
4964,0
4965,0
4966,0
4967,0
4968,4.56868525526637
4969,0.501919253485424
4970,4.47282787307131
4971,0
4972,0.428339785634487
4973,0.0982533487326332
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,1.13440597882324
4981,0.0453195840598713
4982,0.64527914880494
4983,0
4984,0.467029388173474
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,4.61992709736695
4993,2.26300739150144
4994,2.5760604528186
4995,1.85703757523114
4996,0.141195151357433
4997,0.103615555558332
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0.165323539609252
5005,2.63147806778192
5006,0.382129608344202
5007,0.224522413624856
5008,0.337887528387223
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,2.28897640850175
5017,7.5432971222801
5018,2.84569108078388
5019,2.61973677519141
5020,2.38191302842285
5021,1.31866585641285
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0.390901032777095
5028,0.255035337937732
5029,0.57188610044188
5030,0.111579624629199
5031,0
5032,0.51926764816485
5033,0.127436745188267
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,1.67038745139646
5041,2.4864848671127
5042,0.433130883202759
5043,0.407682460501434
5044,0.537480430327008
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,2.10334326025346
5053,1.65874139167045
5054,5.32150180901775
5055,2.99982745252641
5056,5.0047553414139
5057,2.22901401353643
5058,4.34097365383748
5059,0
5060,0
5061,0
5062,0
5063,0
5064,8.28773048720808
5065,5.747002531127
5066,1.08489829575347
5067,2.91134351449793
5068,0.792786812839796
5069,0.675359507984013
5070,0.414161445621977
5071,0
5072,0
5073,0
5074,0
5075,0.114365750468996
5076,0.556922727145166
5077,2.70356865784237
5078,3.10173590063661
5079,3.01813984664881
5080,1.4875883777616
5081,1.15699836855671
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0.917581862083296
5089,4.32478364867351
5090,0.311102738139291
5091,0
5092,1.76700232709147
5093,0.277512522414335
5094,0
5095,0
5096,0
5097,0
5098,0
5099,0.298678286305914
5100,4.95581560692056
5101,2.55377115516471
5102,2.85239913711138
5103,0.430126912991132
5104,0.279388359036106
5105,0.12499581562854
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,3.02967007140268
5113,0.270395260868046
5114,0.424887675255194
5115,0.0902273549871371
5116,0.359587509055405
5117,0.538159549150413
5118,0.241607925829549
5119,0
5120,0
5121,0
5122,0
5123,0
5124,1.78379984105973
5125,4.26578506734747
5126,1.33706435065849
5127,3.76735813744086
5128,2.50913762256563
5129,4.05930461350098
5130,0
5131,0
5132,0
5133,0
5134,0
5135,4.7750138825322
5136,0.271014073825156
5137,3.36094762369443
5138,0.979993288071606
5139,1.98709525388436
5140,1.33374372886072
5141,2.68361833663365
5142,0.215368862605907
5143,0
5144,0
5145,0
5146,0
5147,0
5148,2.63543982618696
5149,5.3169725479152
5150,2.50158006118648
5151,1.70173906110948
5152,1.0684890200157
5153,0.794607136695033
5154,1.03315123901138
5155,0
5156,0
5157,0
5158,0
5159,0
5160,8.98224543077476
5161,6.85601425215395
5162,5.40035571932458
5163,3.24524971738115
5164,1.59949224826567
5165,2.31586617568212
5166,0
5167,0
5168,0
5169,0
5170,0
5171,0.303170036089833
5172,1.13284871678901
5173,1.8225957823479
5174,2.20933294517512
5175,1.77600005532065
5176,0.234172327517067
5177,0.433543547247523
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,4.59588857105477
5185,4.51244905020012
5186,0.760761216233615
5187,0.146409696740649
5188,0.404345231767545
5189,0.0835027455878562
5190,0.41611038455848
5191,0
5192,0
5193,0
5194,0
5195,0
5196,0.9883699456828
5197,10.1410267321022
5198,0
5199,0.0162624066917144
5200,0
5201,0.210961040723565
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0.43702319302993
5209,0
5210,0.52078825265068
5211,0.553409809115644
5212,0
5213,0.18129218731842
5214,0.964136947200997
5215,1.20118937966174
5216,0
5217,0
5218,0
5219,0
5220,3.6451050685241
5221,0.0506671528957068
5222,2.33700316538307
5223,1.7697689067092
5224,2.7542338507844
5225,2.79064037668215
5226,0.147443079025973
5227,0
5228,0
5229,0
5230,0
5231,0
5232,2.58217475437218
5233,4.3302010475216
5234,2.51015771998161
5235,1.8080428667771
5236,1.23412280495625
5237,0.951611565249557
5238,0
5239,0
5240,0
5241,0
5242,1.21992167133946
5243,0
5244,2.03945458119739
5245,2.53063274443436
5246,2.18159545140013
5247,1.26234097303586
5248,1.75216665506627
5249,0.719954565512809
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,2.57544659892352
5257,1.72412854011999
5258,0.668903912861337
5259,1.90890310656184
5260,2.7396680326923
5261,1.82476356036882
5262,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,0.304030064936398
5269,4.17600137919418
5270,2.14757624705453
5271,2.44409507464408
5272,4.24238518526279
5273,2.16959324050404
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5280,2.9852784683083
5281,0.381097183402777
5282,3.36847139352161
5283,4.26292590293499
5284,1.52597913475179
5285,2.68823016119842
5286,0.674130702334337
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0.00650868976508776
5293,5.75115189035483
5294,3.99464026977656
5295,2.97011238406207
5296,3.18328616957538
5297,2.88633567897116
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,1.41212146244053
5305,0.245748798868337
5306,1.72241617291983
5307,1.77607659114286
5308,2.918720719266
5309,2.84071991268359
5310,0
5311,0
5312,0
5313,0
5314,0
5315,0
5316,0.939126141344138
5317,0.436399526414261
5318,2.04102480677065
5319,2.10992428524363
5320,0.380927385514839
5321,2.09240223846645
5322,0.0268129736333899
5323,0
5324,0
5325,2.3120407799686
5326,0
5327,0
5328,0.695049134361292
5329,4.90374855029272
5330,3.27318884239645
5331,2.46385376408057
5332,2.30857071542446
5333,0.488802335936923
5334,0.0260529147783594
5335,0
5336,0
5337,0
5338,0
5339,0.0222594410422976
5340,0.0127952895490552
5341,1.79095920250823
5342,1.22531711355241
5343,1.90562838855234
5344,0.672388985991905
5345,2.1730698587189
5346,0.229911886401029
5347,0
5348,0
5349,0
5350,0
5351,0
5352,1.90337267542254
5353,1.9278325979795
5354,1.21913927479804
5355,2.41439180635499
5356,0.741047998951064
5357,0.803340999512607
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0.0414675833386386
5366,0.018746113816084
5367,0
5368,0
5369,0.0449255007040976
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,4.87453534386356
5377,2.53363419413159
5378,1.20155739893559
5379,2.77376405813226
5380,2.73119544013047
5381,1.84296517187914
5382,0.628591461172695
5383,0
5384,0
5385,0
5386,0
5387,0
5388,1.9249599307727
5389,0.614401417352402
5390,0.377834062565765
5391,0.597710733368958
5392,0.415714913965709
5393,2.75616629124644
5394,2.08033770529097
5395,0
5396,0
5397,0
5398,0
5399,0
5400,3.98782915559191
5401,2.73012037995883
5402,2.16103536943464
5403,2.28815025529526
5404,2.26660868712234
5405,0.0353333500922672
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,2.12360791442749
5413,0.957876402507231
5414,3.78233210124027
5415,0.969225353287097
5416,0.153931736908008
5417,0.260593180856773
5418,0.470569314060202
5419,0
5420,0
5421,0
5422,0
5423,0
5424,2.68520016600917
5425,1.29636730608398
5426,1.61062308584182
5427,1.66640196188956
5428,2.52006581543093
5429,2.01807676717743
5430,2.19963160632057
5431,0
5432,0
5433,0
5434,0
5435,0
5436,2.12883362314023
5437,0.184519376099551
5438,2.73742360985681
5439,1.35853657863833
5440,1.69756587410304
5441,1.07748936772468
5442,0.582374150636684
5443,0
5444,0
5445,0
5446,1.72145322383467
5447,2.77504082149803
5448,1.9951890266332
5449,4.02823212894829
5450,2.00576816686789
5451,1.25403166228312
5452,0.142556173022372
5453,2.60933333923905
5454,0.128464158212288
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0.273602340109019
5461,0
5462,0.10888235607806
5463,1.84415108191725
5464,2.21708389341924
5465,1.21328196025696
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,1.18308801298372
5473,0.087832396235424
5474,0.72383408159668
5475,1.16095529079932
5476,2.72417175480325
5477,2.75915538031221
5478,4.73159206655651
5479,0
5480,0
5481,0
5482,0
5483,0
5484,1.99603339923248
5485,0.106329402133953
5486,0.112746899135619
5487,2.68119082983496
5488,2.66048611695205
5489,2.16665172371212
5490,0.0213199845421715
5491,0
5492,0
5493,0
5494,0
5495,0
5496,4.92258154136227
5497,3.20839405521936
5498,2.29830146064647
5499,1.62444578530954
5500,2.46265653690252
5501,0.713270280235029
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,6.28979498824188
5509,0.572218674110213
5510,1.21957551093949
5511,0.822396849921055
5512,0.940214780236697
5513,0.121994439678048
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,2.34965478832412
5521,2.74594610003762
5522,1.84490138056739
5523,0.129182888665115
5524,1.03387334924838
5525,0.480009171282779
5526,0.748867918624703
5527,0
5528,0
5529,0
5530,0
5531,0
5532,5.36493052673067
5533,3.55612484518432
5534,0.981070908411585
5535,0.985839661975752
5536,2.42148996245095
5537,2.59046589776681
5538,0.05205953599099
5539,0
5540,0
5541,0
5542,0
5543,0
5544,0.566530541505732
5545,3.89987595514535
5546,0.236223075209097
5547,2.60542523578894
5548,0.378868542930404
5549,0.326127530051636
5550,0
5551,0
5552,0
5553,0
5554,0
5555,2.5084545959912
5556,2.56401603071442
5557,2.62726239535077
5558,2.31093096550964
5559,2.63131898723584
5560,0.594091639462538
5561,1.13699117560466
5562,0
5563,0
5564,0
5565,0
5566,0
5567,0
5568,1.73642304624559
5569,3.55302523666532
5570,1.02076321132781
5571,1.91264304941271
5572,2.14151158010463
5573,0.325517155002962
5574,2.79190260964286
5575,0
5576,0
5577,0
5578,0
5579,0.129858220635683
5580,1.3629524532536
5581,1.03724473981664
5582,0.667886336410753
5583,2.69884892693713
5584,1.91628186017734
5585,2.6569870346096
5586,0.581790386297839
5587,0.176602418122368
5588,0
5589,0
5590,0
5591,0
5592,3.06221921672236
5593,0.86058428240394
5594,0.655104647778614
5595,2.33270868918867
5596,0.843652689338785
5597,1.39955737495917
5598,0.0572595251152631
5599,0
5600,0
5601,0
5602,0
5603,0
5604,1.71265882243089
5605,7.2083534347885
5606,3.98697361089704
5607,2.5613406571148
5608,1.97255351694921
5609,2.50762483156749
5610,0.623128615202274
5611,0
5612,0
5613,0
5614,0
5615,0
5616,3.02626609156102
5617,0.772289667063357
5618,1.50813982444687
5619,2.69087811730272
5620,1.47710837612622
5621,1.35842090323535
5622,2.86401545224471
5623,0
5624,0
5625,0
5626,0
5627,0
5628,5.16751846235264
5629,3.7510624134862
5630,0.0786049890090884
5631,0.730880744553882
5632,0.687750407615885
5633,4.8020757409572
5634,1.84035358592627
5635,0
5636,0
5637,0
5638,0
5639,0
5640,3.07324981018035
5641,5.81587825908695
5642,1.56804374593455
5643,0.753843011228577
5644,0.927632172738299
5645,1.36401081850263
5646,0.25650110970807
5647,0
5648,0
5649,0
5650,0
5651,0
5652,4.42320144597267
5653,1.08834019345215
5654,0.558863652555913
5655,1.00761638360658
5656,2.8085335350347
5657,2.60360451292541
5658,2.18298852752719
5659,0
5660,0
5661,0
5662,0
5663,0
5664,0.577598034298939
5665,0.902496881578929
5666,4.94849518460566
5667,0.497988693262159
5668,0.419047293373202
5669,1.72110871054559
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,0.799914617309716
5677,1.97782002780517
5678,0.977527847223019
5679,0.261027828700119
5680,2.88572121626909
5681,2.00044090588908
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,3.21206848506416
5689,2.63115146961789
5690,6.85870091654278
5691,2.80430844448112
5692,1.72754487463082
5693,1.46270060760571
5694,1.81030742558601
5695,0
5696,0
5697,0
5698,0
5699,0
5700,4.28519329994792
5701,4.05822295342502
5702,0.329087869209865
5703,2.9604928818212
5704,1.62072723594459
5705,0.0679107574720948
5706,2.78755292433376
5707,0
5708,0
5709,0
5710,0
5711,0.423053889187858
5712,0.590266059347334
5713,2.95742879549932
5714,1.37737543186617
5715,2.77284651045374
5716,0.706258479299075
5717,1.06540099665653
5718,2.8174916415225
5719,0.454962788047369
5720,0
5721,0
5722,0
5723,4.20840686133904
5724,2.73977176846165
5725,4.30821333699075
5726,2.5961733350779
5727,4.47012102229599
5728,5.04697311796823
5729,2.14935488659758
5730,0
5731,0
5732,0
5733,0
5734,0
5735,0
5736,4.78675832657359
5737,1.10240841835786
5738,4.03922248917068
5739,0.895081418723172
5740,0.941835743566705
5741,0.843556176490765
5742,0
5743,0
5744,0
5745,0.115038780690622
5746,0
5747,0.338586570686726
5748,0
5749,0.48977708495401
5750,2.04646845471844
5751,1.82341814248928
5752,0.563289448344586
5753,1.86733035173953
5754,0.205036930753856
5755,0
5756,0
5757,0
5758,0
5759,0.408813037333401
5760,1.24936110589867
5761,5.05973609388988
5762,1.19740993291504
5763,2.12018395657418
5764,2.76369248540675
5765,4.70881765167889
5766,1.34808590629487
5767,0
5768,0
5769,0
5770,0
5771,0
5772,1.45291426347455
5773,6.18288309095131
5774,2.5517127855542
5775,1.1523544529103
5776,0.140126627161752
5777,1.26610338918519
5778,0.603713040257631
5779,0
5780,0
5781,0
5782,0
5783,0
5784,2.1137207196448
5785,4.45757018734115
5786,2.57746236727856
5787,2.41170836821054
5788,0.629653993602768
5789,0.360621681368896
5790,0
5791,0
5792,0
5793,0
5794,0
5795,0
5796,1.72240704043203
5797,4.64322555246589
5798,2.37513712929134
5799,1.74168144173502
5800,2.58865673265108
5801,2.7001628642627
5802,0.53288198990275
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0.353224095365312
5809,1.2503529180586
5810,2.09734759171288
5811,2.8720440161562
5812,2.2418306037749
5813,0.366432908526635
5814,0.0676523788594011
5815,0
5816,0
5817,0
5818,0
5819,0
5820,2.20824205132682
5821,0.0121988948953398
5822,1.5378989838553
5823,2.86019166945303
5824,0.738134139062781
5825,2.1371215925587
5826,3.68402720058383
5827,0
5828,0
5829,0
5830,0
5831,0
5832,2.61480098669888
5833,2.62827400978944
5834,0.709689026950036
5835,2.25346247731452
5836,0.72472345612381
5837,0.0128184604112318
5838,0.0952332657306216
5839,4.43522270951151
5840,0
5841,0
5842,0
5843,0
5844,0.670119596209295
5845,2.59043946442402
5846,2.74504575961765
5847,0.152380856735911
5848,0.325674263356571
5849,0.592196725403468
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0.316031966169383
5857,0.265287258930609
5858,2.40458266189709
5859,2.42540273433037
5860,0.121571809787605
5861,0.346226317334678
5862,0.243057392962912
5863,0
5864,0
